date,city,temp,humidity,pressure,wind,condition
2023-06-07,Nashik,24.7,47.1,1014.7,7.1,Clear
2023-06-07,Nagpur,31.6,40.0,1012.7,10.9,Clear
2023-06-07,Delhi,28.6,49.2,1014.6,11.5,Clear
2023-06-07,Bangalore,24.6,49.6,1007.9,16.0,Windy
2023-06-07,Hyderabad,30.4,43.9,1017.4,8.9,Cloudy
2023-06-07,Chennai,27.3,67.2,1008.4,16.3,Windy
2023-06-07,Kolkata,28.3,64.2,1002.4,8.4,Clear
2023-06-07,Ahmedabad,30.7,35.0,1014.8,9.9,Cloudy
2023-06-08,Pune,31.1,55.3,1013.7,6.3,Clear
2023-06-08,Mumbai,33.2,70.8,1004.3,8.3,Humid
2023-06-08,Nashik,25.5,46.5,1013.1,9.0,Clear
2023-06-08,Nagpur,29.7,36.9,1006.7,7.7,Clear
2023-06-08,Delhi,28.0,50.8,1010.6,9.2,Clear
2023-06-08,Bangalore,26.3,57.2,1019.5,10.4,Cloudy
2023-06-08,Hyderabad,33.6,48.9,1011.9,15.1,Windy
2023-06-08,Chennai,34.9,73.1,1015.7,12.3,Humid
2023-06-08,Kolkata,33.2,63.0,1018.1,10.1,Clear
2023-06-08,Ahmedabad,34.4,39.5,1017.8,3.9,Cloudy
2023-06-09,Pune,29.2,45.2,1008.6,13.0,Clear
2023-06-09,Mumbai,33.0,68.4,1006.7,10.1,Humid
2023-06-09,Nashik,26.3,37.3,1010.4,11.7,Clear
2023-06-09,Nagpur,34.5,39.4,1017.5,8.3,Clear
2023-06-09,Delhi,27.0,45.6,1009.6,7.8,Clear
2023-06-09,Bangalore,25.8,45.8,1017.6,3.0,Cloudy
2023-06-09,Hyderabad,26.5,46.7,1012.6,5.1,Cloudy
2023-06-09,Chennai,30.3,71.2,1015.3,15.0,Humid
2023-06-09,Kolkata,28.8,60.1,1008.1,8.3,Clear
2023-06-09,Ahmedabad,33.4,40.4,1004.3,8.5,Clear
2023-06-10,Pune,30.3,45.9,1012.8,10.7,Clear
2023-06-10,Mumbai,32.8,65.5,1011.0,6.1,Cloudy
2023-06-10,Nashik,26.7,42.8,1008.7,8.1,Clear
2023-06-10,Nagpur,31.4,44.6,1016.2,9.9,Cloudy
2023-06-10,Delhi,28.8,51.0,1009.9,10.8,Clear
2023-06-10,Bangalore,25.2,54.6,1009.6,9.2,Clear
2023-06-10,Hyderabad,31.4,39.6,1013.4,6.1,Clear
2023-06-10,Chennai,32.2,63.4,1007.7,8.6,Clear
2023-06-10,Kolkata,32.1,65.7,1003.7,10.7,Clear
2023-06-10,Ahmedabad,36.2,39.1,1011.1,11.3,Clear
2023-06-11,Pune,31.3,51.1,1007.5,13.8,Clear
2023-06-11,Mumbai,31.2,69.1,1006.7,7.5,Humid
2023-06-11,Nashik,26.0,49.6,1015.0,10.5,Clear
2023-06-11,Nagpur,31.0,41.5,1012.1,11.7,Clear
2023-06-11,Delhi,26.9,40.1,1006.5,14.7,Windy
2023-06-11,Bangalore,22.3,60.3,1003.1,7.7,Clear
2023-06-11,Hyderabad,34.5,41.6,1011.3,10.1,Clear
2023-06-11,Chennai,30.9,68.3,1007.9,9.3,Humid
2023-06-11,Kolkata,31.0,67.3,1013.0,7.3,Cloudy
2023-06-11,Ahmedabad,33.0,34.4,1002.7,13.0,Clear
2023-06-12,Pune,30.2,44.8,1007.1,10.6,Clear
2023-06-12,Mumbai,28.9,67.7,1013.1,8.8,Clear
2023-06-12,Nashik,27.9,46.0,1015.3,13.4,Cloudy
2023-06-12,Nagpur,30.6,46.7,1008.7,9.5,Clear
2023-06-12,Delhi,28.0,47.7,1010.9,11.7,Cloudy
2023-06-12,Bangalore,26.2,53.1,1010.7,6.7,Clear
2023-06-12,Hyderabad,30.8,42.7,1014.7,6.1,Cloudy
2023-06-12,Chennai,28.0,67.7,1014.6,10.4,Clear
2023-06-12,Kolkata,33.3,67.4,1006.3,10.2,Clear
2023-06-12,Ahmedabad,32.8,32.5,1013.9,13.9,Clear
2023-06-13,Pune,32.4,53.9,1012.3,9.0,Clear
2023-06-13,Mumbai,33.3,71.4,1013.3,9.8,Humid
2023-06-13,Nashik,24.9,51.3,1010.2,8.4,Clear
2023-06-13,Nagpur,32.9,39.4,1008.5,5.8,Clear
2023-06-13,Delhi,25.1,54.6,1013.2,15.0,Windy
2023-06-13,Bangalore,29.3,57.3,1005.4,11.1,Clear
2023-06-13,Hyderabad,32.2,39.2,1012.0,6.9,Clear
2023-06-13,Chennai,33.4,69.2,1007.1,11.0,Humid
2023-06-13,Kolkata,31.4,69.1,1013.2,8.3,Humid
2023-06-13,Ahmedabad,35.0,42.5,1011.7,9.1,Clear
2023-06-14,Pune,29.3,51.0,1006.9,13.4,Clear
2023-06-14,Mumbai,29.5,68.8,1011.3,14.4,Humid
2023-06-14,Nashik,27.2,44.0,1008.9,5.5,Clear
2023-06-14,Nagpur,34.4,41.7,1017.9,12.1,Clear
2023-06-14,Delhi,27.4,48.5,1004.1,13.2,Cloudy
2023-06-14,Bangalore,29.0,43.5,1009.7,10.4,Clear
2023-06-14,Hyderabad,27.5,42.6,1011.8,12.6,Cloudy
2023-06-14,Chennai,34.8,66.0,1009.5,7.9,Clear
2023-06-14,Kolkata,32.3,65.8,1010.3,4.2,Clear
2023-06-14,Ahmedabad,34.1,29.8,1012.9,11.4,Cloudy
2023-06-15,Pune,29.4,41.2,1014.2,12.8,Clear
2023-06-15,Mumbai,31.9,68.5,1013.9,2.2,Humid
2023-06-15,Nashik,22.8,52.1,1009.5,8.7,Cloudy
2023-06-15,Nagpur,33.1,37.5,1010.6,6.4,Cloudy
2023-06-15,Delhi,28.0,55.4,1011.5,9.1,Clear
2023-06-15,Bangalore,26.3,55.3,1015.9,12.5,Clear
2023-06-15,Hyderabad,31.0,40.3,1005.9,6.4,Clear
2023-06-15,Chennai,33.7,71.0,1009.2,14.1,Humid
2023-06-15,Kolkata,30.7,65.6,1005.9,12.4,Cloudy
2023-06-15,Ahmedabad,33.3,26.0,1010.1,13.7,Cloudy
2023-06-16,Pune,26.5,51.5,1013.3,11.4,Clear
2023-06-16,Mumbai,32.8,65.0,1004.5,10.6,Clear
2023-06-16,Nashik,26.0,47.6,1010.7,8.2,Clear
2023-06-16,Nagpur,32.1,38.3,1006.7,9.2,Cloudy
2023-06-16,Delhi,29.9,50.0,1015.5,2.0,Clear
2023-06-16,Bangalore,23.7,59.7,1009.3,6.9,Cloudy
2023-06-16,Hyderabad,30.1,34.8,1011.4,10.0,Cloudy
2023-06-16,Chennai,29.9,71.6,1004.0,10.0,Humid
2023-06-16,Kolkata,30.4,59.9,1009.3,9.0,Clear
2023-06-16,Ahmedabad,34.8,45.1,1008.0,12.2,Clear
2023-06-17,Pune,28.8,55.0,1014.0,11.1,Clear
2023-06-17,Mumbai,33.0,74.0,1012.8,13.5,Humid
2023-06-17,Nashik,25.8,42.6,1001.3,8.7,Cloudy
2023-06-17,Nagpur,31.1,33.7,1014.2,9.7,Clear
2023-06-17,Delhi,25.4,57.3,1011.5,12.5,Cloudy
2023-06-17,Bangalore,27.8,52.5,1011.8,10.8,Cloudy
2023-06-17,Hyderabad,30.2,39.7,1011.3,7.9,Clear
2023-06-17,Chennai,32.6,68.6,1010.8,10.0,Humid
2023-06-17,Kolkata,32.7,63.6,1009.1,11.4,Cloudy
2023-06-17,Ahmedabad,35.4,34.0,1011.4,13.4,Cloudy
2023-06-18,Pune,31.8,45.9,1008.0,18.3,Windy
2023-06-18,Mumbai,29.5,74.3,1009.1,10.2,Humid
2023-06-18,Nashik,25.9,47.0,1003.7,10.6,Clear
2023-06-18,Nagpur,35.4,36.4,1009.8,9.3,Clear
2023-06-18,Delhi,31.4,50.9,1004.6,14.0,Windy
2023-06-18,Bangalore,23.7,49.3,1002.8,7.4,Cloudy
2023-06-18,Hyderabad,30.4,43.8,1006.7,6.6,Clear
2023-06-18,Chennai,32.7,55.6,1011.1,16.5,Windy
2023-06-18,Kolkata,27.6,57.7,1012.9,12.5,Clear
2023-06-18,Ahmedabad,35.7,31.9,1010.3,10.5,Clear
2023-06-19,Pune,29.0,57.1,1011.5,12.0,Clear
2023-06-19,Mumbai,29.8,69.0,1007.2,9.9,Humid
2023-06-19,Nashik,29.6,42.6,1007.6,9.4,Clear
2023-06-19,Nagpur,33.3,40.6,1014.3,11.9,Clear
2023-06-19,Delhi,24.0,49.0,1009.1,11.4,Cloudy
2023-06-19,Bangalore,22.3,53.3,1010.6,15.9,Windy
2023-06-19,Hyderabad,31.9,40.2,1012.0,4.5,Clear
2023-06-19,Chennai,31.8,68.5,1009.2,9.2,Humid
2023-06-19,Kolkata,32.9,59.2,1005.9,12.0,Clear
2023-06-19,Ahmedabad,31.7,32.7,1009.1,7.4,Clear
2023-06-20,Pune,27.2,53.7,1015.0,11.6,Clear
2023-06-20,Mumbai,32.7,61.6,1011.2,11.0,Clear
2023-06-20,Nashik,26.3,43.5,1009.4,11.9,Clear
2023-06-20,Nagpur,33.2,37.7,1010.3,9.5,Clear
2023-06-20,Delhi,27.6,54.6,1006.8,6.8,Cloudy
2023-06-20,Bangalore,22.9,50.6,1007.6,14.8,Windy
2023-06-20,Hyderabad,27.9,47.8,1008.9,9.4,Cloudy
2023-06-20,Chennai,28.9,67.1,1008.3,9.5,Clear
2023-06-20,Kolkata,30.2,58.0,1015.3,8.2,Clear
2023-06-20,Ahmedabad,36.0,30.0,1007.0,10.5,Clear
2023-06-21,Pune,27.9,52.5,1005.5,9.3,Clear
2023-06-21,Mumbai,27.1,58.3,1004.3,9.8,Clear
2023-06-21,Nashik,29.1,38.6,1013.0,4.3,Clear
2023-06-21,Nagpur,33.2,26.4,1014.9,8.6,Clear
2023-06-21,Delhi,26.6,48.7,1008.9,7.4,Cloudy
2023-06-21,Bangalore,22.3,50.1,1010.8,13.2,Clear
2023-06-21,Hyderabad,29.1,44.0,1009.8,13.5,Cloudy
2023-06-21,Chennai,31.6,71.1,1013.5,10.7,Humid
2023-06-21,Kolkata,33.9,59.9,1012.5,8.5,Clear
2023-06-21,Ahmedabad,34.9,34.0,1006.0,8.8,Clear
2023-06-22,Pune,29.8,50.3,1012.4,11.1,Clear
2023-06-22,Mumbai,30.4,68.2,1010.1,8.7,Humid
2023-06-22,Nashik,27.8,49.3,1014.8,7.7,Clear
2023-06-22,Nagpur,28.7,44.8,1014.0,10.9,Clear
2023-06-22,Delhi,26.8,46.4,1016.4,3.4,Clear
2023-06-22,Bangalore,22.4,49.6,1008.4,13.4,Clear
2023-06-22,Hyderabad,31.9,34.6,1004.2,10.6,Clear
2023-06-22,Chennai,31.7,59.4,1011.6,15.2,Windy
2023-06-22,Kolkata,29.1,67.0,1007.5,5.3,Clear
2023-06-22,Ahmedabad,34.1,36.8,1008.6,15.7,Windy
2023-06-23,Pune,26.7,42.2,1013.1,5.7,Clear
2023-06-23,Mumbai,29.5,67.4,1009.4,10.9,Clear
2023-06-23,Nashik,25.0,50.6,1005.1,12.3,Clear
2023-06-23,Nagpur,29.2,40.4,1009.0,8.7,Cloudy
2023-06-23,Delhi,25.8,44.0,1010.5,12.0,Clear
2023-06-23,Bangalore,24.5,52.3,1010.3,12.9,Clear
2023-06-23,Hyderabad,29.8,42.8,1012.0,9.4,Clear
2023-06-23,Chennai,31.8,67.2,1005.7,11.9,Cloudy
2023-06-23,Kolkata,30.4,58.4,1016.8,10.4,Clear
2023-06-23,Ahmedabad,33.6,28.7,1005.6,12.3,Clear
2023-06-24,Pune,30.5,42.0,1011.5,8.3,Clear
2023-06-24,Mumbai,31.5,68.1,1011.6,11.8,Humid
2023-06-24,Nashik,26.9,40.1,1015.0,11.9,Clear
2023-06-24,Nagpur,33.7,30.3,1006.5,6.1,Clear
2023-06-24,Delhi,30.6,40.6,1012.3,14.2,Windy
2023-06-24,Bangalore,19.4,53.3,1013.5,13.3,Clear
2023-06-24,Hyderabad,30.9,44.1,1011.4,5.6,Clear
2023-06-24,Chennai,30.3,69.5,1015.4,7.4,Humid
2023-06-24,Kolkata,30.6,60.7,1013.7,8.8,Clear
2023-06-24,Ahmedabad,34.3,32.2,1010.4,12.5,Cloudy
2023-06-25,Pune,26.1,55.5,1007.6,10.1,Clear
2023-06-25,Mumbai,33.6,62.2,1010.5,8.7,Clear
2023-06-25,Nashik,26.3,40.3,1018.5,4.5,Clear
2023-06-25,Nagpur,31.4,36.8,1011.2,13.0,Clear
2023-06-25,Delhi,25.0,47.9,1014.6,10.2,Clear
2023-06-25,Bangalore,23.7,46.6,1012.5,11.0,Cloudy
2023-06-25,Hyderabad,27.9,35.0,1010.2,7.3,Cloudy
2023-06-25,Chennai,32.9,62.0,1012.8,8.4,Clear
2023-06-25,Kolkata,27.1,61.0,1014.0,5.0,Clear
2023-06-25,Ahmedabad,33.7,30.8,1009.5,9.0,Cloudy
2023-06-26,Pune,25.1,51.3,1000.0,7.7,Cloudy
2023-06-26,Mumbai,31.5,69.9,1013.0,5.6,Humid
2023-06-26,Nashik,28.0,40.7,1007.7,10.8,Clear
2023-06-26,Nagpur,30.6,34.8,1006.9,11.7,Cloudy
2023-06-26,Delhi,28.4,44.6,1008.0,6.9,Clear
2023-06-26,Bangalore,27.2,47.4,1015.8,8.4,Clear
2023-06-26,Hyderabad,27.6,32.2,1011.3,15.6,Windy
2023-06-26,Chennai,30.5,64.4,1003.7,10.1,Clear
2023-06-26,Kolkata,26.7,61.5,1006.6,5.1,Clear
2023-06-26,Ahmedabad,33.5,30.8,1014.6,8.9,Clear
2023-06-27,Pune,26.2,57.1,1007.0,11.4,Clear
2023-06-27,Mumbai,33.8,61.6,1011.5,14.7,Windy
2023-06-27,Nashik,23.0,46.8,1006.0,17.0,Windy
2023-06-27,Nagpur,27.6,29.2,1005.5,6.7,Clear
2023-06-27,Delhi,25.5,47.1,1010.4,8.2,Clear
2023-06-27,Bangalore,24.4,48.8,1011.6,9.4,Cloudy
2023-06-27,Hyderabad,29.7,54.2,1016.9,10.1,Cloudy
2023-06-27,Chennai,32.3,73.2,1015.5,6.4,Humid
2023-06-27,Kolkata,30.0,55.0,1002.6,16.6,Windy
2023-06-27,Ahmedabad,35.3,30.7,1015.0,14.2,Windy
2023-06-28,Pune,23.5,54.0,1008.0,11.1,Clear
2023-06-28,Mumbai,31.0,66.8,1020.3,5.6,Clear
2023-06-28,Nashik,26.4,47.3,1008.0,11.1,Clear
2023-06-28,Nagpur,29.2,37.3,1007.1,9.3,Clear
2023-06-28,Delhi,27.6,53.6,1007.6,6.7,Cloudy
2023-06-28,Bangalore,26.9,52.5,1013.0,7.1,Clear
2023-06-28,Hyderabad,29.6,49.9,1011.1,8.7,Cloudy
2023-06-28,Chennai,28.7,58.5,1004.4,6.5,Clear
2023-06-28,Kolkata,30.9,60.2,1009.9,13.5,Cloudy
2023-06-28,Ahmedabad,34.8,35.2,1013.2,8.5,Clear
2023-06-29,Pune,26.7,42.7,1012.0,10.8,Clear
2023-06-29,Mumbai,28.5,63.4,1004.5,10.8,Clear
2023-06-29,Nashik,26.0,45.8,1009.8,12.9,Clear
2023-06-29,Nagpur,29.7,40.5,1012.5,12.0,Clear
2023-06-29,Delhi,24.5,50.1,1016.9,12.0,Clear
2023-06-29,Bangalore,26.3,51.4,1014.1,10.5,Clear
2023-06-29,Hyderabad,29.9,43.1,1008.7,5.6,Cloudy
2023-06-29,Chennai,31.1,57.0,1010.4,11.5,Clear
2023-06-29,Kolkata,29.2,57.6,1007.6,10.5,Clear
2023-06-29,Ahmedabad,34.2,25.0,1006.4,16.1,Windy
2023-06-30,Pune,27.4,44.3,1004.6,6.2,Cloudy
2023-06-30,Mumbai,31.0,65.4,1005.3,14.5,Windy
2023-06-30,Nashik,22.1,32.4,1013.5,5.6,Clear
2023-06-30,Nagpur,29.1,42.7,1011.6,8.1,Clear
2023-06-30,Delhi,24.6,49.1,1014.0,7.4,Cloudy
2023-06-30,Bangalore,23.1,52.4,1011.0,7.1,Cloudy
2023-06-30,Hyderabad,26.7,46.2,1005.7,6.2,Cloudy
2023-06-30,Chennai,32.3,56.7,1010.3,11.1,Clear
2023-06-30,Kolkata,29.6,62.8,1018.8,13.9,Cloudy
2023-06-30,Ahmedabad,36.3,36.8,1005.1,6.6,Cloudy
2023-07-01,Pune,24.8,51.7,1014.6,14.6,Windy
2023-07-01,Mumbai,29.1,69.7,1009.6,12.6,Humid
2023-07-01,Nashik,25.0,39.3,1015.3,10.3,Clear
2023-07-01,Nagpur,31.4,34.4,1007.1,9.5,Clear
2023-07-01,Delhi,30.8,41.4,1011.4,10.2,Clear
2023-07-01,Bangalore,23.3,56.7,1011.1,6.8,Clear
2023-07-01,Hyderabad,28.5,40.5,1017.8,7.5,Clear
2023-07-01,Chennai,30.7,71.1,1011.7,4.1,Humid
2023-07-01,Kolkata,26.0,63.2,1009.4,7.2,Clear
2023-07-01,Ahmedabad,31.1,33.6,1004.1,11.3,Clear
2023-07-02,Pune,28.6,47.2,1009.5,8.8,Clear
2023-07-02,Mumbai,32.5,69.0,1013.7,12.5,Humid
2023-07-02,Nashik,24.6,43.2,1014.1,14.9,Windy
2023-07-02,Nagpur,28.4,49.0,1004.7,8.6,Clear
2023-07-02,Delhi,27.1,55.1,1014.2,11.2,Clear
2023-07-02,Bangalore,24.6,48.0,1011.9,10.2,Clear
2023-07-02,Hyderabad,27.2,39.5,1018.0,9.4,Cloudy
2023-07-02,Chennai,33.1,65.8,1011.9,7.6,Cloudy
2023-07-02,Kolkata,30.5,61.7,1007.0,12.5,Cloudy
2023-07-02,Ahmedabad,30.6,37.1,1006.0,6.1,Clear
2023-07-03,Pune,25.1,44.3,1002.0,16.6,Windy
2023-07-03,Mumbai,30.0,61.9,1008.6,6.2,Cloudy
2023-07-03,Nashik,24.2,47.1,1010.2,12.1,Clear
2023-07-03,Nagpur,29.2,38.1,1009.7,13.0,Cloudy
2023-07-03,Delhi,26.9,52.5,1005.4,7.5,Clear
2023-07-03,Bangalore,22.4,51.9,1008.6,9.0,Clear
2023-07-03,Hyderabad,26.7,42.0,1011.4,9.3,Clear
2023-07-03,Chennai,32.3,61.4,1012.1,5.5,Clear
2023-07-03,Kolkata,28.5,68.0,1012.5,5.7,Humid
2023-07-03,Ahmedabad,32.4,41.6,1007.6,15.0,Windy
2023-07-04,Pune,27.6,55.9,1010.6,9.6,Clear
2023-07-04,Mumbai,29.9,68.7,1013.3,11.2,Humid
2023-07-04,Nashik,24.6,43.0,1011.9,5.6,Cloudy
2023-07-04,Nagpur,33.2,35.4,1006.5,7.1,Cloudy
2023-07-04,Delhi,21.4,49.3,1007.9,3.9,Clear
2023-07-04,Bangalore,23.9,46.4,1007.7,8.2,Clear
2023-07-04,Hyderabad,27.9,25.5,1003.5,11.9,Clear
2023-07-04,Chennai,32.0,66.2,1011.3,13.2,Clear
2023-07-04,Kolkata,29.9,68.9,1012.1,11.7,Humid
2023-07-04,Ahmedabad,30.8,33.4,1005.4,5.5,Clear
2023-07-05,Pune,27.9,41.4,1007.2,12.5,Clear
2023-07-05,Mumbai,30.3,76.3,1013.2,8.9,Humid
2023-07-05,Nashik,21.3,36.6,1012.6,10.7,Clear
2023-07-05,Nagpur,30.0,44.8,1008.4,9.1,Cloudy
2023-07-05,Delhi,25.8,44.2,1010.0,11.1,Clear
2023-07-05,Bangalore,26.2,44.1,1003.5,13.3,Clear
2023-07-05,Hyderabad,30.2,51.3,1010.9,10.3,Clear
2023-07-05,Chennai,32.8,59.2,1016.0,9.2,Clear
2023-07-05,Kolkata,28.1,57.2,1007.5,9.7,Clear
2023-07-05,Ahmedabad,30.2,39.3,1019.6,7.2,Cloudy
2023-07-06,Pune,27.1,58.2,1015.7,12.4,Clear
2023-07-06,Mumbai,29.9,65.1,1016.1,12.3,Clear
2023-07-06,Nashik,25.8,40.5,1015.2,4.3,Clear
2023-07-06,Nagpur,29.2,36.7,1008.4,9.5,Clear
2023-07-06,Delhi,25.2,50.1,1007.2,12.8,Clear
2023-07-06,Bangalore,19.9,45.9,1010.5,15.8,Windy
2023-07-06,Hyderabad,27.7,40.2,1012.0,8.2,Clear
2023-07-06,Chennai,31.1,56.9,1016.7,8.9,Cloudy
2023-07-06,Kolkata,28.3,64.1,1012.6,14.0,Windy
2023-07-06,Ahmedabad,34.1,28.5,1007.0,7.9,Cloudy
2023-07-07,Pune,24.9,47.9,1009.4,9.9,Cloudy
2023-07-07,Mumbai,31.1,61.2,1006.0,11.6,Clear
2023-07-07,Nashik,25.0,44.8,1011.5,14.6,Windy
2023-07-07,Nagpur,30.7,46.5,1013.5,12.7,Cloudy
2023-07-07,Delhi,28.3,53.1,1009.4,7.9,Clear
2023-07-07,Bangalore,22.8,45.8,1012.0,6.8,Clear
2023-07-07,Hyderabad,23.8,34.3,1018.6,13.5,Clear
2023-07-07,Chennai,33.9,56.2,1011.7,4.8,Clear
2023-07-07,Kolkata,26.4,59.5,1006.6,10.4,Clear
2023-07-07,Ahmedabad,30.7,31.4,1010.8,11.3,Cloudy
2023-07-08,Pune,25.4,47.0,1012.0,14.9,Windy
2023-07-08,Mumbai,33.7,68.2,1009.6,13.9,Humid
2023-07-08,Nashik,26.8,47.3,1003.7,13.6,Cloudy
2023-07-08,Nagpur,32.9,39.3,1009.9,5.9,Clear
2023-07-08,Delhi,24.1,42.1,1008.2,5.6,Clear
2023-07-08,Bangalore,21.7,51.5,1008.6,10.2,Clear
2023-07-08,Hyderabad,32.4,41.0,1001.5,11.6,Clear
2023-07-08,Chennai,32.4,58.6,1015.3,11.4,Clear
2023-07-08,Kolkata,29.8,65.0,1010.2,8.2,Clear
2023-07-08,Ahmedabad,29.4,38.4,1008.9,10.3,Clear
2023-07-09,Pune,28.0,44.1,1008.4,10.1,Clear
2023-07-09,Mumbai,28.0,62.7,1017.1,6.8,Cloudy
2023-07-09,Nashik,24.4,43.1,1017.0,5.0,Clear
2023-07-09,Nagpur,32.5,37.0,1012.5,7.0,Cloudy
2023-07-09,Delhi,29.7,42.6,1009.1,7.7,Clear
2023-07-09,Bangalore,22.9,45.6,1014.0,10.5,Clear
2023-07-09,Hyderabad,23.8,40.1,1009.8,15.7,Windy
2023-07-09,Chennai,30.4,67.5,1008.3,13.9,Clear
2023-07-09,Kolkata,30.4,57.1,1009.4,6.0,Clear
2023-07-09,Ahmedabad,34.2,38.6,1010.2,15.5,Windy
2023-07-10,Pune,26.0,48.9,1010.0,6.2,Clear
2023-07-10,Mumbai,30.5,69.9,1002.7,9.7,Humid
2023-07-10,Nashik,23.8,42.6,1007.1,10.5,Cloudy
2023-07-10,Nagpur,34.1,40.8,1012.5,9.0,Cloudy
2023-07-10,Delhi,23.4,46.8,1013.8,9.3,Clear
2023-07-10,Bangalore,21.2,54.4,1010.8,12.1,Cloudy
2023-07-10,Hyderabad,25.5,35.9,1003.0,5.2,Cloudy
2023-07-10,Chennai,27.0,70.5,1009.7,12.8,Humid
2023-07-10,Kolkata,30.8,60.8,1024.1,18.8,Windy
2023-07-10,Ahmedabad,34.1,28.2,1015.7,4.8,Clear
2023-07-11,Pune,28.8,49.3,1004.3,8.6,Clear
2023-07-11,Mumbai,29.5,67.6,1010.8,8.8,Clear
2023-07-11,Nashik,26.3,46.2,1007.3,9.9,Clear
2023-07-11,Nagpur,32.9,42.3,1007.5,7.7,Clear
2023-07-11,Delhi,26.6,48.0,1020.5,10.6,Clear
2023-07-11,Bangalore,23.3,62.8,1007.8,9.2,Cloudy
2023-07-11,Hyderabad,26.5,44.7,1008.6,13.5,Clear
2023-07-11,Chennai,29.5,64.8,1004.6,10.5,Cloudy
2023-07-11,Kolkata,29.8,65.9,1011.0,9.9,Clear
2023-07-11,Ahmedabad,28.6,33.3,1004.9,9.3,Clear
2023-07-12,Pune,24.2,43.7,1019.3,9.8,Clear
2023-07-12,Mumbai,30.7,69.6,1010.5,13.9,Humid
2023-07-12,Nashik,23.5,53.2,1006.2,6.6,Clear
2023-07-12,Nagpur,31.0,25.3,1010.4,5.1,Clear
2023-07-12,Delhi,22.3,43.3,1013.4,9.0,Clear
2023-07-12,Bangalore,22.4,53.7,1011.2,9.8,Clear
2023-07-12,Hyderabad,27.3,37.1,1009.7,11.4,Clear
2023-07-12,Chennai,30.6,60.8,1005.5,16.0,Windy
2023-07-12,Kolkata,30.7,62.0,1009.3,14.3,Windy
2023-07-12,Ahmedabad,29.5,36.0,1010.2,9.2,Clear
2023-07-13,Pune,29.7,39.7,1011.9,2.0,Clear
2023-07-13,Mumbai,28.5,65.5,1011.9,13.7,Clear
2023-07-13,Nashik,23.4,45.3,1020.1,10.2,Clear
2023-07-13,Nagpur,31.0,39.7,1013.2,11.8,Clear
2023-07-13,Delhi,26.7,49.3,1009.8,13.7,Clear
2023-07-13,Bangalore,27.8,54.8,1011.0,7.1,Cloudy
2023-07-13,Hyderabad,28.8,34.2,1015.1,11.3,Clear
2023-07-13,Chennai,30.4,57.5,1006.9,12.9,Cloudy
2023-07-13,Kolkata,30.3,64.3,1011.5,9.1,Cloudy
2023-07-13,Ahmedabad,30.4,28.6,1011.4,12.0,Clear
2023-07-14,Pune,26.9,44.6,1010.5,10.1,Clear
2023-07-14,Mumbai,29.5,63.0,1006.7,10.0,Clear
2023-07-14,Nashik,18.0,41.7,1014.1,9.7,Foggy
2023-07-14,Nagpur,31.3,35.6,1008.2,7.8,Clear
2023-07-14,Delhi,23.1,39.0,1010.4,12.8,Clear
2023-07-14,Bangalore,21.1,51.2,1003.8,10.3,Clear
2023-07-14,Hyderabad,21.9,38.6,1011.4,10.6,Clear
2023-07-14,Chennai,29.8,64.3,1005.4,9.6,Clear
2023-07-14,Kolkata,28.0,54.7,1003.8,13.5,Clear
2023-07-14,Ahmedabad,30.9,34.8,1011.5,8.2,Clear
2023-07-15,Pune,29.3,43.4,1011.1,10.4,Clear
2023-07-15,Mumbai,26.8,71.9,1007.1,11.3,Humid
2023-07-15,Nashik,21.2,41.6,1015.0,7.2,Cloudy
2023-07-15,Nagpur,29.8,45.4,1009.1,7.6,Clear
2023-07-15,Delhi,26.1,51.2,1006.9,5.4,Clear
2023-07-15,Bangalore,25.8,47.9,1014.2,7.2,Clear
2023-07-15,Hyderabad,32.3,45.6,1003.4,2.8,Clear
2023-07-15,Chennai,28.8,62.6,1011.0,9.3,Clear
2023-07-15,Kolkata,29.9,56.8,1004.1,12.8,Clear
2023-07-15,Ahmedabad,29.5,34.0,1010.6,12.6,Clear
2023-07-16,Pune,25.4,47.6,1012.2,9.1,Clear
2023-07-16,Mumbai,27.6,68.4,1005.7,9.9,Humid
2023-07-16,Nashik,20.7,39.6,1015.9,10.8,Clear
2023-07-16,Nagpur,31.7,31.1,1017.1,14.1,Windy
2023-07-16,Delhi,25.8,37.7,1007.5,7.3,Clear
2023-07-16,Bangalore,21.5,49.6,1006.5,7.3,Cloudy
2023-07-16,Hyderabad,28.8,32.3,1010.4,11.3,Clear
2023-07-16,Chennai,29.2,62.1,1007.9,10.0,Clear
2023-07-16,Kolkata,31.2,57.4,1015.6,9.0,Clear
2023-07-16,Ahmedabad,29.6,28.3,1007.9,11.5,Clear
2023-07-17,Pune,26.4,53.0,1014.0,5.9,Clear
2023-07-17,Mumbai,31.5,55.8,1006.3,10.1,Clear
2023-07-17,Nashik,25.4,36.4,1015.3,7.3,Clear
2023-07-17,Nagpur,28.0,25.0,1010.6,12.0,Clear
2023-07-17,Delhi,23.1,34.1,1010.4,14.2,Windy
2023-07-17,Bangalore,23.9,58.2,1007.6,9.6,Cloudy
2023-07-17,Hyderabad,30.1,35.1,1015.8,15.7,Windy
2023-07-17,Chennai,26.3,65.8,1013.7,11.1,Cloudy
2023-07-17,Kolkata,29.0,55.8,1008.2,12.6,Clear
2023-07-17,Ahmedabad,29.4,38.7,1007.2,9.8,Clear
